weather_date,temp_max,temp_avg,temp_min,weather_code,precipitation
2013-01-01,39.7,36.8,32.2,3,0.0
2013-01-02,33.2,28.4,24.4,3,0.0
2013-01-03,33.9,27.8,23.0,3,0.0
2013-01-04,37.5,32.0,27.7,3,0.0
2013-01-05,40.8,33.4,28.8,3,0.0
2013-01-06,47.1,36.8,29.2,73,0.02
2013-01-07,46.1,37.1,30.8,3,0.0
2013-01-08,47.3,36.1,28.9,3,0.0
2013-01-09,50.5,40.9,32.0,51,0.008
2013-01-10,49.1,41.6,35.7,3,0.0
2013-01-11,47.1,39.7,31.5,55,0.323
2013-01-12,52.1,45.4,38.9,51,0.008
2013-01-13,50.1,45.8,42.0,51,0.004
2013-01-14,58.8,53.7,46.3,53,0.055
2013-01-15,43.7,39.3,37.4,61,0.283
2013-01-16,38.4,36.4,33.9,63,0.587
2013-01-17,44.1,39.5,35.7,71,0.028
2013-01-18,35.0,32.5,27.7,71,0.024
2013-01-19,47.9,37.2,28.5,0,0.0
2013-01-20,53.9,42.8,32.8,1,0.0
2013-01-21,36.7,31.2,27.7,73,0.039
2013-01-22,29.1,21.7,18.0,2,0.0
2013-01-23,22.7,17.7,13.3,3,0.0
2013-01-24,26.0,20.5,15.8,3,0.0
2013-01-25,25.5,20.1,15.7,73,0.075
2013-01-26,30.3,23.2,17.8,2,0.0
2013-01-27,35.7,25.5,18.3,3,0.0
2013-01-28,37.7,31.2,24.5,73,0.193
2013-01-29,50.7,43.2,38.0,3,0.0
2013-01-30,64.2,53.9,41.9,51,0.012
2013-01-31,60.2,45.3,31.5,63,0.689
2013-02-01,31.4,29.1,25.4,71,0.0
2013-02-02,29.5,24.5,18.8,71,0.016
2013-02-03,33.2,27.9,23.9,71,0.008
2013-02-04,32.5,27.3,22.8,71,0.004
2013-02-05,36.4,31.6,28.5,71,0.028
2013-02-06,39.9,32.6,27.2,3,0.0
2013-02-07,36.6,30.3,25.9,3,0.0
2013-02-08,41.6,35.9,30.6,73,0.709
2013-02-09,33.4,29.6,23.5,73,0.142
2013-02-10,39.3,27.8,17.8,3,0.0
2013-02-11,50.1,42.5,30.6,63,0.374
2013-02-12,47.5,40.5,33.1,3,0.0
2013-02-13,47.3,36.9,28.5,73,0.126
2013-02-14,47.4,37.3,28.1,73,0.071
2013-02-15,55.6,41.8,32.4,3,0.0
2013-02-16,39.7,35.7,32.2,73,0.098
2013-02-17,31.9,29.1,23.0,3,0.0
2013-02-18,36.7,27.0,20.2,3,0.0
2013-02-19,44.4,37.4,29.1,61,0.228
2013-02-20,35.4,31.7,27.6,3,0.0
2013-02-21,36.6,29.1,24.0,0,0.0
2013-02-22,37.8,31.6,26.0,71,0.0
2013-02-23,44.9,39.4,33.6,53,0.122
2013-02-24,49.9,40.2,32.7,3,0.0
2013-02-25,45.6,37.0,29.5,3,0.0
2013-02-26,45.7,37.5,28.5,53,0.094
2013-02-27,50.5,45.6,41.4,63,0.402
2013-02-28,45.9,41.0,35.8,51,0.012
2013-03-01,45.6,38.7,32.3,3,0.0
2013-03-02,38.8,34.5,30.2,3,0.0
2013-03-03,39.7,33.4,28.6,3,0.0
2013-03-04,41.2,33.4,27.8,1,0.0
2013-03-05,46.8,36.9,29.5,3,0.0
2013-03-06,40.0,36.9,34.2,73,0.386
2013-03-07,47.6,39.0,33.7,73,0.035
2013-03-08,44.3,37.6,32.1,73,0.098
2013-03-09,58.4,43.3,32.0,1,0.0
2013-03-10,56.1,42.4,30.4,3,0.0
2013-03-11,59.3,46.2,34.8,3,0.0
2013-03-12,55.2,52.0,44.7,63,0.854
2013-03-13,49.2,42.4,35.3,51,0.016
2013-03-14,43.2,36.2,30.6,3,0.0
2013-03-15,50.9,38.7,28.8,71,0.0
2013-03-16,42.0,37.5,34.7,73,0.094
2013-03-17,42.9,36.1,28.1,3,0.0
2013-03-18,39.2,34.2,30.2,75,0.39
2013-03-19,50.1,41.2,36.6,61,0.169
2013-03-20,47.3,38.2,30.9,3,0.0
2013-03-21,40.0,34.0,30.0,71,0.004
2013-03-22,42.1,34.6,28.6,71,0.0
2013-03-23,46.5,37.1,29.2,3,0.0
2013-03-24,46.8,37.5,27.9,3,0.0
2013-03-25,37.7,35.7,34.1,75,0.406
2013-03-26,50.5,40.0,29.2,51,0.008
2013-03-27,50.3,41.2,32.6,3,0.0
2013-03-28,50.6,41.5,33.4,51,0.004
2013-03-29,52.2,42.5,32.1,3,0.0
2013-03-30,56.0,44.4,31.8,3,0.0
2013-03-31,56.4,45.2,34.6,61,0.185
2013-04-01,60.0,48.8,40.0,51,0.012
2013-04-02,44.3,38.3,31.5,3,0.0
2013-04-03,46.3,38.2,29.8,3,0.0
2013-04-04,51.3,39.0,27.7,3,0.0
2013-04-05,62.3,47.3,36.6,3,0.0
2013-04-06,52.2,43.0,34.1,1,0.0
2013-04-07,61.0,48.6,37.0,3,0.0
2013-04-08,74.7,60.4,47.4,3,0.0
2013-04-09,81.2,68.4,57.4,3,0.0
2013-04-10,85.5,72.5,62.3,53,0.028
2013-04-11,70.5,62.0,51.0,51,0.004
2013-04-12,62.6,48.7,45.9,63,0.713
2013-04-13,60.9,51.1,41.3,51,0.008
2013-04-14,60.3,51.3,40.6,3,0.0
2013-04-15,60.8,51.9,45.8,3,0.0
2013-04-16,70.5,59.0,47.8,3,0.0
2013-04-17,69.5,61.9,56.9,53,0.043
2013-04-18,66.7,58.9,53.2,3,0.0
2013-04-19,77.1,66.4,57.7,63,0.327
2013-04-20,57.2,52.5,47.8,63,0.48
2013-04-21,53.7,45.7,37.1,3,0.0
2013-04-22,51.9,45.0,37.0,3,0.0
2013-04-23,51.0,46.7,41.6,51,0.004
2013-04-24,70.2,55.9,39.2,3,0.0
2013-04-25,63.4,54.0,44.2,51,0.008
2013-04-26,63.3,53.3,44.3,0,0.0
2013-04-27,67.3,54.9,41.5,0,0.0
2013-04-28,69.0,57.0,46.1,3,0.0
2013-04-29,58.8,55.3,52.3,51,0.079
2013-04-30,64.8,56.8,50.5,3,0.0
2013-05-01,67.3,54.9,42.9,0,0.0
2013-05-02,69.9,56.5,43.7,0,0.0
2013-05-03,63.0,54.6,48.7,3,0.0
2013-05-04,67.2,55.4,45.4,2,0.0
2013-05-05,63.0,51.2,43.9,3,0.0
2013-05-06,64.3,53.6,43.5,3,0.0
2013-05-07,70.7,59.9,50.4,51,0.024
2013-05-08,72.1,62.9,57.6,61,0.492
2013-05-09,71.5,62.5,54.4,53,0.094
2013-05-10,81.4,68.1,54.5,3,0.0
2013-05-11,75.4,68.0,62.7,63,0.5
2013-05-12,65.6,60.5,52.4,3,0.0
2013-05-13,55.4,50.6,44.6,3,0.0
2013-05-14,60.2,50.5,39.1,3,0.0
2013-05-15,72.9,62.0,50.0,51,0.024
2013-05-16,81.3,70.2,57.3,3,0.0
2013-05-17,75.7,65.9,55.5,3,0.0
2013-05-18,73.7,63.5,57.6,51,0.008
2013-05-19,65.4,62.4,58.9,51,0.024
2013-05-20,79.1,69.1,60.0,51,0.024
2013-05-21,84.3,73.8,64.5,3,0.0
2013-05-22,87.0,76.0,67.9,3,0.0
2013-05-23,76.4,72.0,68.4,63,0.764
2013-05-24,67.4,57.6,45.9,63,0.398
2013-05-25,62.8,53.2,44.7,53,0.102
2013-05-26,68.0,57.8,48.8,0,0.0
2013-05-27,73.5,60.8,45.8,3,0.0
2013-05-28,66.3,61.6,54.7,61,0.311
2013-05-29,86.4,73.7,60.6,51,0.008
2013-05-30,91.5,79.7,67.3,1,0.0
2013-05-31,90.6,79.7,68.0,3,0.0
2013-06-01,89.6,79.8,69.4,2,0.0
2013-06-02,88.5,79.7,73.9,53,0.051
2013-06-03,78.6,73.0,69.0,63,0.661
2013-06-04,75.3,67.4,59.0,3,0.0
2013-06-05,77.1,66.6,53.8,3,0.0
2013-06-06,74.2,65.6,56.4,61,0.248
2013-06-07,67.4,64.4,61.8,65,2.732
2013-06-08,74.3,67.2,59.9,61,0.22
2013-06-09,81.2,71.2,59.5,3,0.0
2013-06-10,73.1,69.0,65.9,63,1.083
2013-06-11,80.7,74.1,68.3,53,0.063
2013-06-12,80.5,73.2,66.8,3,0.0
2013-06-13,81.6,71.1,65.0,63,0.571
2013-06-14,74.0,64.0,56.6,53,0.138
2013-06-15,78.7,69.7,59.3,3,0.0
2013-06-16,83.1,72.1,60.2,51,0.004
2013-06-17,85.2,75.2,66.2,51,0.047
2013-06-18,79.3,71.7,67.0,63,0.61
2013-06-19,76.4,69.0,61.2,3,0.0
2013-06-20,77.5,68.6,58.4,3,0.0
2013-06-21,80.8,70.0,58.9,3,0.0
2013-06-22,84.3,72.1,59.1,3,0.0
2013-06-23,83.4,74.5,65.4,61,0.118
2013-06-24,91.5,79.9,70.5,61,0.075
2013-06-25,91.2,80.2,69.6,53,0.028
2013-06-26,89.7,79.7,72.7,63,0.717
2013-06-27,86.2,76.8,69.9,63,0.445
2013-06-28,86.1,77.6,72.4,61,0.181
2013-06-29,84.3,76.7,69.8,51,0.016
2013-06-30,82.5,76.0,71.3,61,0.126
2013-07-01,79.8,75.0,71.9,53,0.386
2013-07-02,81.6,75.9,73.0,63,0.378
2013-07-03,83.7,77.5,71.8,53,0.114
2013-07-04,87.2,80.2,73.7,2,0.0
2013-07-05,88.6,81.0,73.9,2,0.0
2013-07-06,92.1,83.1,75.4,2,0.0
2013-07-07,91.5,83.1,74.9,51,0.008
2013-07-08,86.1,79.0,72.7,51,0.012
2013-07-09,87.6,79.7,72.0,51,0.02
2013-07-10,85.5,79.7,74.2,63,0.224
2013-07-11,82.8,78.3,74.4,53,0.138
2013-07-12,79.2,72.9,69.1,63,1.146
2013-07-13,84.8,76.9,70.1,61,0.224
2013-07-14,88.5,80.3,72.0,3,0.0
2013-07-15,93.0,83.2,73.6,1,0.0
2013-07-16,91.8,83.8,75.2,2,0.0
2013-07-17,93.2,84.2,73.1,1,0.0
2013-07-18,95.3,85.2,76.5,53,0.035
2013-07-19,95.5,85.9,79.0,63,0.165
2013-07-20,91.2,83.4,76.8,63,0.228
2013-07-21,87.1,79.3,74.6,63,0.48
2013-07-22,84.1,77.5,73.1,61,0.138
2013-07-23,85.2,78.7,73.8,63,0.504
2013-07-24,81.9,76.3,71.1,51,0.004
2013-07-25,72.4,68.5,64.2,3,0.0
2013-07-26,82.2,72.7,63.3,1,0.0
2013-07-27,83.7,74.6,65.1,3,0.0
2013-07-28,81.6,73.6,69.3,63,0.575
2013-07-29,82.5,73.9,67.6,63,0.102
2013-07-30,80.2,71.6,62.9,3,0.0
2013-07-31,81.3,72.8,63.1,3,0.0
2013-08-01,74.2,70.4,68.7,55,0.287
2013-08-02,83.6,73.9,64.4,3,0.0
2013-08-03,74.4,70.9,68.1,55,0.205
2013-08-04,78.0,71.1,64.0,1,0.0
2013-08-05,78.0,69.1,59.4,3,0.0
2013-08-06,79.6,69.0,62.1,61,0.114
2013-08-07,74.9,70.4,65.8,53,0.075
2013-08-08,83.9,76.2,70.5,63,0.236
2013-08-09,83.4,77.3,73.1,63,0.909
2013-08-10,83.2,76.7,71.9,3,0.0
2013-08-11,82.3,74.0,64.6,3,0.0
2013-08-12,82.5,75.6,69.7,3,0.0
2013-08-13,80.7,74.8,71.1,63,0.807
2013-08-14,74.4,68.7,62.4,3,0.0
2013-08-15,76.2,66.5,55.8,2,0.0
2013-08-16,78.0,68.8,58.2,3,0.0
2013-08-17,79.9,69.9,58.0,3,0.0
2013-08-18,74.0,67.8,64.5,61,0.157
2013-08-19,78.3,70.1,62.0,3,0.0
2013-08-20,84.7,74.5,63.2,3,0.0
2013-08-21,87.0,76.7,65.5,3,0.0
2013-08-22,82.8,76.8,72.0,61,0.217
2013-08-23,79.1,74.2,68.4,3,0.0
2013-08-24,79.6,70.5,63.1,0,0.0
2013-08-25,80.4,69.7,58.5,3,0.0
2013-08-26,85.1,73.8,63.7,3,0.0
2013-08-27,87.7,78.4,70.5,53,0.028
2013-08-28,85.0,75.6,70.3,63,0.28
2013-08-29,81.1,74.8,70.6,51,0.016
2013-08-30,84.5,75.2,67.5,51,0.008
2013-08-31,86.9,78.5,71.3,51,0.004
2013-09-01,88.8,79.6,73.2,61,0.059
2013-09-02,83.4,78.3,72.7,55,0.079
2013-09-03,84.4,76.6,70.5,51,0.008
2013-09-04,82.5,72.4,62.8,0,0.0
2013-09-05,80.1,71.4,63.8,3,0.0
2013-09-06,72.3,64.1,55.5,0,0.0
2013-09-07,78.9,67.0,56.3,3,0.0
2013-09-08,83.2,72.5,64.7,3,0.0
2013-09-09,77.0,67.0,56.1,3,0.0
2013-09-10,87.7,76.9,66.6,3,0.0
2013-09-11,93.0,82.3,72.6,3,0.0
2013-09-12,88.8,80.3,73.4,63,0.362
2013-09-13,75.8,71.0,62.6,55,0.063
2013-09-14,65.9,61.5,57.5,3,0.0
2013-09-15,73.0,62.0,50.1,3,0.0
2013-09-16,70.3,63.5,60.6,53,0.067
2013-09-17,65.1,57.7,50.1,0,0.0
2013-09-18,69.6,58.8,46.9,0,0.0
2013-09-19,74.9,62.5,51.4,0,0.0
2013-09-20,77.8,65.5,54.6,0,0.0
2013-09-21,78.2,67.2,56.1,61,0.248
2013-09-22,69.8,64.6,59.5,65,0.969
2013-09-23,65.6,57.9,50.9,0,0.0
2013-09-24,71.3,58.0,46.4,0,0.0
2013-09-25,71.9,60.4,48.9,3,0.0
2013-09-26,71.3,61.8,51.4,3,0.0
2013-09-27,69.8,63.0,55.7,3,0.0
2013-09-28,71.2,62.9,55.5,3,0.0
2013-09-29,71.8,61.3,51.8,3,0.0
2013-09-30,72.7,61.8,50.2,3,0.0
2013-10-01,78.1,65.3,53.7,2,0.0
2013-10-02,83.0,70.2,58.4,0,0.0
2013-10-03,80.7,70.8,61.2,3,0.0
2013-10-04,85.3,73.4,63.0,51,0.004
2013-10-05,83.6,73.9,65.8,53,0.02
2013-10-06,84.4,73.5,65.8,51,0.008
2013-10-07,78.6,67.8,58.5,63,0.547
2013-10-08,67.7,60.2,53.3,3,0.0
2013-10-09,62.7,58.2,54.8,3,0.0
2013-10-10,58.7,56.4,53.2,63,0.988
2013-10-11,64.4,60.9,57.3,61,0.575
2013-10-12,69.2,63.5,60.0,53,0.094
2013-10-13,64.7,60.1,56.4,3,0.0
2013-10-14,66.9,58.5,51.6,2,0.0
2013-10-15,70.8,58.5,49.1,3,0.0
2013-10-16,68.9,60.2,51.8,3,0.0
2013-10-17,71.4,64.0,57.6,53,0.028
2013-10-18,64.8,58.9,52.2,61,0.067
2013-10-19,64.8,56.7,48.7,51,0.028
2013-10-20,60.9,53.5,46.5,0,0.0
2013-10-21,65.1,54.0,44.7,3,0.0
2013-10-22,63.6,55.0,48.6,3,0.0
2013-10-23,55.5,49.4,45.5,3,0.0
2013-10-24,51.7,45.4,40.2,51,0.004
2013-10-25,53.6,45.0,38.3,2,0.0
2013-10-26,53.8,45.2,35.2,3,0.0
2013-10-27,56.5,49.3,43.2,3,0.0
2013-10-28,61.3,49.0,38.1,3,0.0
2013-10-29,59.1,49.4,41.8,3,0.0
2013-10-30,59.8,52.3,45.0,3,0.0
2013-10-31,70.3,59.6,50.2,51,0.02
2013-11-01,71.6,65.8,57.8,53,0.122
2013-11-02,66.8,58.3,52.4,51,0.008
2013-11-03,53.1,47.9,39.2,2,0.0
2013-11-04,46.2,39.5,33.4,3,0.0
2013-11-05,57.0,47.3,39.5,3,0.0
2013-11-06,62.5,51.9,43.3,3,0.0
2013-11-07,60.9,54.5,48.2,55,0.118
2013-11-08,49.4,44.7,39.3,3,0.0
2013-11-09,49.7,41.9,33.5,3,0.0
2013-11-10,57.3,48.3,42.0,3,0.0
2013-11-11,53.5,45.9,38.5,2,0.0
2013-11-12,49.3,40.7,33.4,71,0.059
2013-11-13,40.1,33.7,29.0,0,0.0
2013-11-14,51.8,39.3,31.1,2,0.0
2013-11-15,56.0,42.7,33.0,3,0.0
2013-11-16,57.3,47.4,40.5,53,0.043
2013-11-17,64.6,55.2,46.6,53,0.031
2013-11-18,64.9,59.4,51.2,61,0.173
2013-11-19,49.2,44.5,37.9,3,0.0
2013-11-20,44.7,36.8,31.6,3,0.0
2013-11-21,49.6,40.6,31.8,3,0.0
2013-11-22,57.7,50.3,44.9,51,0.071
2013-11-23,52.7,43.6,34.9,3,0.0
2013-11-24,33.1,28.3,25.4,3,0.0
2013-11-25,34.4,28.3,23.7,3,0.0
2013-11-26,43.8,34.8,30.0,71,0.555
2013-11-27,58.8,43.9,32.9,71,1.638
2013-11-28,36.5,31.4,28.7,3,0.0
2013-11-29,39.4,32.5,27.7,3,0.0
2013-11-30,38.2,30.6,24.9,3,0.0
2013-12-01,45.6,36.2,28.8,3,0.0
2013-12-02,47.7,39.8,35.3,3,0.0
2013-12-03,53.1,41.2,33.7,3,0.0
2013-12-04,54.8,43.6,34.6,3,0.0
2013-12-05,59.3,53.5,47.6,3,0.0
2013-12-06,60.3,50.1,39.4,63,0.756
2013-12-07,42.9,37.4,31.8,61,0.256
2013-12-08,32.2,29.6,27.2,75,0.402
2013-12-09,38.4,35.0,30.9,61,0.5
2013-12-10,33.0,30.2,25.6,75,0.272
2013-12-11,32.8,25.4,18.7,0,0.0
2013-12-12,26.0,21.3,16.8,1,0.0
2013-12-13,33.9,25.2,15.7,3,0.0
2013-12-14,40.4,31.1,24.3,75,0.646
2013-12-15,42.9,37.2,28.4,63,0.394
2013-12-16,29.3,25.2,21.2,3,0.0
2013-12-17,37.6,29.3,22.4,73,0.087
2013-12-18,35.4,27.4,23.0,3,0.0
2013-12-19,46.9,33.0,21.4,3,0.0
2013-12-20,53.1,43.5,35.1,3,0.0
2013-12-21,63.4,54.4,46.6,3,0.0
2013-12-22,69.0,64.8,59.9,51,0.004
2013-12-23,63.2,56.7,44.2,63,0.984
2013-12-24,42.9,36.9,29.9,3,0.0
2013-12-25,30.8,26.8,23.6,3,0.0
2013-12-26,38.8,29.6,24.4,3,0.0
2013-12-27,42.6,31.9,26.3,2,0.0
2013-12-28,50.9,37.5,27.8,3,0.0
2013-12-29,45.6,40.0,35.6,63,0.902
2013-12-30,41.4,37.2,28.9,3,0.0
2013-12-31,38.2,30.4,25.1,3,0.0
2014-01-01,39.1,30.5,24.9,3,0.0
2014-01-02,36.2,30.4,24.9,75,0.185
2014-01-03,23.7,13.3,-0.2,75,0.339
2014-01-04,26.6,11.1,-3.9,2,0.0
2014-01-05,48.6,31.3,16.8,51,0.024
2014-01-06,54.9,42.3,21.0,73,0.441
2014-01-07,16.4,9.1,1.7,0,0.0
2014-01-08,24.9,17.2,10.9,3,0.0
2014-01-09,33.8,26.9,21.2,3,0.0
2014-01-10,37.2,32.0,25.4,55,0.138
2014-01-11,57.9,49.9,36.1,63,0.693
2014-01-12,47.5,40.1,31.8,3,0.0
2014-01-13,52.4,39.6,29.3,3,0.0
2014-01-14,47.0,43.8,37.2,61,0.374
2014-01-15,46.5,37.2,27.5,3,0.0
2014-01-16,41.0,35.9,28.6,51,0.012
2014-01-17,42.5,33.5,27.1,3,0.0
2014-01-18,36.8,31.6,26.2,71,0.012
2014-01-19,40.2,30.4,23.4,3,0.0
2014-01-20,48.1,37.6,30.6,3,0.0
2014-01-21,34.0,25.3,15.6,75,0.421
2014-01-22,14.8,7.4,-0.3,71,0.012
2014-01-23,20.8,6.4,-6.9,3,0.0
2014-01-24,18.1,9.6,2.4,2,0.0
2014-01-25,24.6,19.7,11.5,73,0.075
2014-01-26,26.7,18.6,7.3,71,0.008
2014-01-27,41.8,32.2,19.7,3,0.0
2014-01-28,18.4,14.3,9.2,71,0.004
2014-01-29,19.5,13.9,9.0,73,0.055
2014-01-30,27.0,16.9,8.0,3,0.0
2014-01-31,40.9,27.3,15.7,3,0.0
2014-02-01,42.6,33.3,27.1,3,0.0
2014-02-02,54.0,39.0,28.6,3,0.0
2014-02-03,40.2,33.5,28.1,75,1.319
2014-02-04,33.2,23.9,11.0,3,0.0
2014-02-05,38.3,33.0,29.1,73,1.134
2014-02-06,32.3,23.6,17.0,3,0.0
2014-02-07,33.9,22.5,14.5,3,0.0
2014-02-08,27.9,19.6,12.7,71,0.016
2014-02-09,31.2,22.3,12.9,73,0.106
2014-02-10,28.4,21.5,12.1,71,0.0
2014-02-11,24.3,13.1,2.8,2,0.0
2014-02-12,26.0,14.2,1.9,71,0.0
2014-02-13,35.0,31.4,22.7,75,1.587
2014-02-14,41.5,34.6,29.3,75,0.366
2014-02-15,35.2,31.6,28.7,73,0.209
2014-02-16,29.2,22.7,14.9,3,0.0
2014-02-17,30.1,19.2,9.3,3,0.0
2014-02-18,43.7,32.1,20.0,73,0.079
2014-02-19,44.0,35.8,24.6,61,0.157
2014-02-20,46.0,36.6,23.3,3,0.0
2014-02-21,59.0,43.2,30.9,63,0.173
2014-02-22,52.7,37.7,25.5,3,0.0
2014-02-23,48.2,40.2,33.4,53,0.039
2014-02-24,36.6,32.3,27.0,73,0.094
2014-02-25,33.1,26.6,21.6,71,0.031
2014-02-26,30.1,25.3,17.8,73,0.055
2014-02-27,32.4,23.2,13.7,71,0.0
2014-02-28,24.6,15.9,6.0,1,0.0
2014-03-01,37.9,26.8,17.8,3,0.0
2014-03-02,41.2,33.3,24.6,53,0.122
2014-03-03,31.7,20.4,12.6,73,0.335
2014-03-04,29.6,16.0,2.8,3,0.0
2014-03-05,39.2,29.1,22.2,3,0.0
2014-03-06,30.6,24.1,18.2,3,0.0
2014-03-07,40.1,32.1,24.0,3,0.0
2014-03-08,56.7,40.5,26.5,3,0.0
2014-03-09,43.6,37.3,31.1,53,0.055
2014-03-10,52.9,40.0,28.3,3,0.0
2014-03-11,64.5,49.9,39.8,3,0.0
2014-03-12,65.9,50.4,30.6,61,0.13
2014-03-13,30.7,25.6,20.5,3,0.0
2014-03-14,47.4,35.6,24.4,3,0.0
2014-03-15,58.2,49.1,42.1,3,0.0
2014-03-16,42.2,36.3,30.8,71,0.028
2014-03-17,33.0,29.0,25.5,73,0.173
2014-03-18,43.7,33.6,26.0,3,0.0
2014-03-19,46.0,39.1,30.4,63,0.622
2014-03-20,53.2,45.2,40.5,3,0.0
2014-03-21,51.9,41.8,32.6,3,0.0
2014-03-22,63.6,48.8,35.2,3,0.0
2014-03-23,43.8,39.4,32.2,3,0.0
2014-03-24,36.6,30.3,24.4,3,0.0
2014-03-25,37.6,30.7,24.0,73,0.118
2014-03-26,36.7,31.8,28.3,71,0.02
2014-03-27,43.0,32.8,23.9,3,0.0
2014-03-28,59.9,49.0,33.5,53,0.028
2014-03-29,53.1,46.8,43.7,63,0.85
2014-03-30,52.7,45.5,37.7,63,0.937
2014-03-31,56.8,44.4,35.7,73,0.091
2014-04-01,58.4,46.0,32.9,3,0.0
2014-04-02,58.4,47.2,39.4,53,0.067
2014-04-03,63.7,51.7,42.6,55,0.075
2014-04-04,48.8,45.7,42.9,61,0.299
2014-04-05,54.6,47.2,41.6,3,0.0
2014-04-06,57.2,44.6,32.9,3,0.0
2014-04-07,51.4,44.4,35.3,61,0.354
2014-04-08,62.6,55.6,47.3,55,0.185
2014-04-09,60.8,49.7,38.5,2,0.0
2014-04-10,63.9,51.3,36.8,1,0.0
2014-04-11,75.3,62.2,53.6,53,0.094
2014-04-12,70.2,59.0,47.7,53,0.051
2014-04-13,78.4,63.5,50.5,3,0.0
2014-04-14,74.4,66.0,60.2,51,0.004
2014-04-15,66.3,57.7,37.8,63,0.748
2014-04-16,47.9,40.0,31.9,73,0.079
2014-04-17,51.0,41.4,33.4,3,0.0
2014-04-18,52.9,44.0,36.8,3,0.0
2014-04-19,65.3,51.8,39.3,3,0.0
2014-04-20,58.4,50.0,42.0,3,0.0
2014-04-21,66.3,50.4,35.1,1,0.0
2014-04-22,72.0,56.9,44.2,53,0.055
2014-04-23,56.9,52.1,46.6,3,0.0
2014-04-24,59.7,49.2,40.3,0,0.0
2014-04-25,63.3,50.6,39.2,61,0.165
2014-04-26,68.1,56.5,47.3,63,0.319
2014-04-27,59.9,51.6,43.7,3,0.0
2014-04-28,62.8,51.8,39.6,51,0.028
2014-04-29,49.4,47.1,43.7,61,0.26
2014-04-30,61.1,50.9,43.8,63,1.602
2014-05-01,73.9,66.0,60.9,63,0.287
2014-05-02,65.2,59.7,52.0,3,0.0
2014-05-03,68.0,58.6,49.6,3,0.0
2014-05-04,60.3,56.3,49.9,51,0.008
2014-05-05,65.3,54.9,45.9,3,0.0
2014-05-06,68.8,56.6,45.9,3,0.0
2014-05-07,67.6,56.1,44.7,3,0.0
2014-05-08,68.4,58.6,52.8,55,0.142
2014-05-09,73.8,62.4,54.8,53,0.024
2014-05-10,79.6,68.8,60.6,61,0.161
2014-05-11,77.1,68.0,60.0,55,0.067
2014-05-12,84.4,70.6,58.0,51,0.016
2014-05-13,77.2,67.3,55.7,3,0.0
2014-05-14,72.3,61.2,52.6,3,0.0
2014-05-15,79.2,69.2,61.2,51,0.016
2014-05-16,67.5,65.4,59.0,65,1.646
2014-05-17,65.4,59.2,52.4,3,0.0
2014-05-18,63.5,56.1,47.1,3,0.0
2014-05-19,69.6,58.1,44.7,2,0.0
2014-05-20,73.7,62.7,50.0,3,0.0
2014-05-21,70.9,63.5,59.1,55,0.055
2014-05-22,76.7,65.6,56.7,63,0.488
2014-05-23,71.5,64.0,59.1,51,0.024
2014-05-24,70.5,63.1,56.9,51,0.012
2014-05-25,78.7,66.3,54.1,3,0.0
2014-05-26,84.1,71.6,59.6,3,0.0
