weather_date,temp_max,temp_avg,temp_min,weather_code,precipitation
2014-05-27,86.4,73.9,63.5,61,0.102
2014-05-28,73.6,66.6,57.2,63,0.311
2014-05-29,59.7,56.6,53.8,3,0.0
2014-05-30,72.4,62.8,55.5,51,0.028
2014-05-31,72.5,64.5,55.5,3,0.0
2014-06-01,74.8,64.0,52.8,3,0.0
2014-06-02,78.3,66.6,53.6,1,0.0
2014-06-03,85.2,72.9,60.4,51,0.012
2014-06-04,83.7,74.7,66.0,3,0.0
2014-06-05,75.1,67.4,61.7,63,0.508
2014-06-06,73.2,66.7,59.0,3,0.0
2014-06-07,80.3,69.6,56.5,3,0.0
2014-06-08,83.1,71.8,59.7,3,0.0
2014-06-09,79.0,71.1,66.1,61,0.472
2014-06-10,81.6,72.6,67.2,55,0.102
2014-06-11,73.9,69.6,65.6,61,0.091
2014-06-12,75.7,69.1,62.6,53,0.146
2014-06-13,81.5,72.6,67.8,63,0.63
2014-06-14,74.2,68.8,63.6,3,0.0
2014-06-15,79.3,68.1,57.2,3,0.0
2014-06-16,85.5,72.8,58.4,3,0.0
2014-06-17,91.0,79.6,68.3,3,0.0
2014-06-18,91.5,82.9,76.8,3,0.0
2014-06-19,77.3,73.2,66.8,63,0.283
2014-06-20,79.7,70.6,60.3,3,0.0
2014-06-21,76.0,69.7,63.1,3,0.0
2014-06-22,78.5,71.9,65.7,3,0.0
2014-06-23,81.1,71.7,62.5,3,0.0
2014-06-24,83.3,73.8,65.4,3,0.0
2014-06-25,85.5,76.2,69.0,63,0.516
2014-06-26,85.1,77.2,70.9,55,0.039
2014-06-27,80.7,74.2,69.4,51,0.016
2014-06-28,83.6,74.7,65.4,3,0.0
2014-06-29,83.7,74.0,64.0,3,0.0
2014-06-30,85.3,76.1,66.5,3,0.0
2014-07-01,90.1,80.4,70.3,3,0.0
2014-07-02,93.5,82.7,74.4,63,0.362
2014-07-03,89.0,80.2,73.4,63,0.323
2014-07-04,76.5,71.7,67.9,61,0.295
2014-07-05,80.9,71.1,61.4,0,0.0
2014-07-06,83.4,73.0,60.9,3,0.0
2014-07-07,89.6,79.5,69.0,3,0.0
2014-07-08,92.5,83.3,73.9,53,0.024
2014-07-09,87.6,79.7,72.0,63,0.283
2014-07-10,83.7,75.4,70.6,53,0.118
2014-07-11,84.2,75.2,65.4,3,0.0
2014-07-12,84.7,76.1,67.5,3,0.0
2014-07-13,87.9,78.5,70.3,51,0.012
2014-07-14,88.6,79.4,72.4,65,0.874
2014-07-15,84.7,77.8,73.7,63,0.587
2014-07-16,81.0,74.8,69.7,53,0.063
2014-07-17,79.2,71.8,63.3,2,0.0
2014-07-18,80.7,71.7,59.7,3,0.0
2014-07-19,78.3,71.8,65.6,51,0.012
2014-07-20,79.1,71.3,65.0,51,0.016
2014-07-21,83.2,74.0,65.3,2,0.0
2014-07-22,85.7,76.2,66.9,51,0.004
2014-07-23,89.0,80.2,71.2,3,0.0
2014-07-24,81.9,76.1,70.5,3,0.0
2014-07-25,82.2,73.1,62.9,2,0.0
2014-07-26,81.5,72.6,64.2,51,0.031
2014-07-27,89.2,78.8,70.5,51,0.028
2014-07-28,82.4,75.9,70.3,63,0.453
2014-07-29,74.8,69.1,63.0,51,0.004
2014-07-30,77.4,70.0,61.9,3,0.0
2014-07-31,82.0,72.7,62.4,3,0.0
2014-08-01,81.2,73.2,66.6,53,0.047
2014-08-02,76.7,70.9,66.9,63,0.425
2014-08-03,75.5,70.2,64.5,55,0.154
2014-08-04,83.1,73.6,65.4,3,0.0
2014-08-05,86.2,76.4,65.1,2,0.0
2014-08-06,84.2,74.6,66.3,3,0.0
2014-08-07,82.3,73.5,64.4,1,0.0
2014-08-08,81.9,71.9,60.9,3,0.0
2014-08-09,83.8,73.5,61.4,3,0.0
2014-08-10,85.1,75.3,64.9,3,0.0
2014-08-11,84.7,75.3,67.2,3,0.0
2014-08-12,77.0,72.1,69.3,63,1.059
2014-08-13,81.4,74.4,69.9,61,0.142
2014-08-14,75.9,69.5,61.7,3,0.0
2014-08-15,75.4,66.7,58.0,3,0.0
2014-08-16,79.4,69.5,57.8,3,0.0
2014-08-17,80.5,72.0,62.7,3,0.0
2014-08-18,82.2,71.9,60.0,3,0.0
2014-08-19,83.4,73.0,63.0,3,0.0
2014-08-20,83.1,75.0,67.6,3,0.0
2014-08-21,84.0,74.6,67.4,61,0.15
2014-08-22,80.9,72.1,68.3,61,0.197
2014-08-23,74.8,68.7,65.3,53,0.118
2014-08-24,77.5,69.8,61.9,3,0.0
2014-08-25,83.5,72.4,59.4,3,0.0
2014-08-26,86.1,75.0,63.6,3,0.0
2014-08-27,87.3,76.3,64.9,3,0.0
2014-08-28,81.8,74.8,68.2,2,0.0
2014-08-29,78.8,69.4,59.0,3,0.0
2014-08-30,78.0,70.5,60.3,3,0.0
2014-08-31,88.7,77.7,70.7,63,0.638
2014-09-01,86.9,78.1,72.9,63,0.362
2014-09-02,89.1,80.8,73.5,51,0.008
2014-09-03,83.2,76.3,69.7,3,0.0
2014-09-04,85.2,75.0,64.4,3,0.0
2014-09-05,86.3,76.8,69.5,53,0.031
2014-09-06,90.9,80.0,74.9,61,0.087
2014-09-07,78.9,72.0,64.5,53,0.051
2014-09-08,74.8,68.9,64.0,51,0.004
2014-09-09,74.2,69.5,65.5,3,0.0
2014-09-10,78.0,70.5,63.1,3,0.0
2014-09-11,83.3,74.7,67.0,3,0.0
2014-09-12,77.0,69.6,62.5,3,0.0
2014-09-13,69.5,63.9,59.3,61,0.331
2014-09-14,68.1,60.0,51.6,3,0.0
2014-09-15,70.7,60.8,50.3,3,0.0
2014-09-16,72.6,63.9,57.1,61,0.102
2014-09-17,71.8,64.0,55.2,3,0.0
2014-09-18,73.5,64.0,55.0,3,0.0
2014-09-19,70.5,61.8,55.3,3,0.0
2014-09-20,77.6,66.8,57.8,3,0.0
2014-09-21,79.1,70.5,62.8,3,0.0
2014-09-22,70.4,65.8,58.3,3,0.0
2014-09-23,70.5,60.0,49.1,3,0.0
2014-09-24,70.6,62.4,52.8,3,0.0
2014-09-25,66.0,60.7,58.2,61,0.37
2014-09-26,76.2,64.4,53.1,0,0.0
2014-09-27,81.5,67.4,55.8,0,0.0
2014-09-28,82.4,68.7,56.9,3,0.0
2014-09-29,78.5,68.6,60.9,3,0.0
2014-09-30,77.1,68.1,61.0,51,0.004
2014-10-01,69.9,65.3,62.0,3,0.0
2014-10-02,69.0,64.3,60.4,51,0.004
2014-10-03,71.4,63.7,56.6,51,0.004
2014-10-04,67.2,63.3,54.6,55,0.374
2014-10-05,60.8,52.8,45.0,3,0.0
2014-10-06,70.0,58.3,47.1,3,0.0
2014-10-07,72.6,65.6,60.2,53,0.031
2014-10-08,72.8,65.6,60.2,55,0.13
2014-10-09,69.2,60.4,51.3,3,0.0
2014-10-10,63.8,57.0,50.6,3,0.0
2014-10-11,57.3,54.0,50.4,63,0.547
2014-10-12,62.7,53.6,45.5,3,0.0
2014-10-13,65.4,59.0,51.2,55,0.047
2014-10-14,76.9,69.4,62.5,3,0.0
2014-10-15,76.1,71.2,69.0,63,1.016
2014-10-16,69.5,65.4,59.8,63,0.567
2014-10-17,69.8,62.0,55.0,3,0.0
2014-10-18,68.8,61.7,56.2,3,0.0
2014-10-19,55.5,51.7,44.6,3,0.0
2014-10-20,60.4,50.6,39.4,3,0.0
2014-10-21,67.3,58.3,51.5,51,0.008
2014-10-22,56.4,53.3,51.4,55,0.531
2014-10-23,51.9,51.3,50.8,51,0.079
2014-10-24,67.1,57.2,50.2,3,0.0
2014-10-25,67.3,56.4,45.0,3,0.0
2014-10-26,64.1,58.0,53.0,3,0.0
2014-10-27,64.5,54.2,45.5,3,0.0
2014-10-28,74.4,60.4,50.4,3,0.0
2014-10-29,64.7,59.3,49.9,53,0.067
2014-10-30,57.9,50.8,44.7,3,0.0
2014-10-31,55.1,48.2,39.9,3,0.0
2014-11-01,49.3,45.8,42.7,61,0.65
2014-11-02,47.8,43.0,39.9,51,0.031
2014-11-03,58.3,46.5,39.0,1,0.0
2014-11-04,68.4,53.4,42.7,3,0.0
2014-11-05,63.6,56.6,52.0,3,0.0
2014-11-06,57.4,51.2,45.5,61,0.398
2014-11-07,51.2,46.5,39.3,51,0.016
2014-11-08,48.0,41.0,33.4,3,0.0
2014-11-09,56.0,47.3,41.4,3,0.0
2014-11-10,60.5,48.4,39.7,3,0.0
2014-11-11,67.4,54.6,43.1,3,0.0
2014-11-12,64.5,57.2,47.2,3,0.0
2014-11-13,45.8,41.4,35.7,71,0.138
2014-11-14,42.6,37.4,34.0,71,0.063
2014-11-15,41.7,35.0,29.8,3,0.0
2014-11-16,43.7,36.2,30.4,53,0.031
2014-11-17,51.1,43.4,37.3,63,0.909
2014-11-18,40.0,30.8,26.6,3,0.0
2014-11-19,31.5,27.0,22.6,3,0.0
2014-11-20,45.9,36.9,30.9,3,0.0
2014-11-21,36.2,30.8,26.7,3,0.0
2014-11-22,41.8,33.0,24.5,3,0.0
2014-11-23,53.3,43.2,35.2,3,0.0
2014-11-24,68.2,61.1,49.3,63,0.39
2014-11-25,61.2,53.6,45.2,3,0.0
2014-11-26,45.7,39.1,34.7,75,1.031
2014-11-27,39.7,34.5,27.6,71,0.0
2014-11-28,35.9,28.4,21.8,3,0.0
2014-11-29,35.3,30.8,28.1,71,0.0
2014-11-30,52.0,43.9,34.6,3,0.0
2014-12-01,63.6,53.4,42.6,53,0.067
2014-12-02,45.7,39.4,35.7,73,0.142
2014-12-03,48.4,44.2,38.6,55,0.114
2014-12-04,44.1,37.0,30.3,3,0.0
2014-12-05,47.1,38.5,31.8,53,0.13
2014-12-06,49.0,44.0,40.5,61,0.504
2014-12-07,44.1,37.8,31.2,55,0.13
2014-12-08,34.8,30.8,27.6,3,0.0
2014-12-09,40.8,38.7,34.8,65,2.492
2014-12-10,39.9,37.4,33.2,51,0.024
2014-12-11,36.6,33.8,31.9,73,0.075
2014-12-12,39.2,33.9,29.1,71,0.0
2014-12-13,42.1,35.7,31.5,3,0.0
2014-12-14,46.1,38.0,32.6,3,0.0
2014-12-15,47.4,38.9,33.9,2,0.0
2014-12-16,52.0,40.8,31.3,61,0.134
2014-12-17,51.0,45.0,39.2,3,0.0
2014-12-18,41.1,36.5,32.5,3,0.0
2014-12-19,40.2,35.0,29.1,3,0.0
2014-12-20,36.9,31.6,27.9,3,0.0
2014-12-21,39.6,33.0,28.8,3,0.0
2014-12-22,39.5,34.2,28.5,53,0.059
2014-12-23,50.8,46.5,39.2,53,0.11
2014-12-24,59.6,51.5,44.4,63,0.811
2014-12-25,62.4,50.9,41.7,53,0.118
2014-12-26,48.9,40.7,34.5,3,0.0
2014-12-27,55.1,42.1,34.3,3,0.0
2014-12-28,54.6,46.8,39.7,51,0.039
2014-12-29,44.1,40.0,34.0,3,0.0
2014-12-30,37.1,32.9,29.3,3,0.0
2014-12-31,33.0,28.1,25.3,2,0.0
2015-01-01,39.0,31.1,25.5,1,0.0
2015-01-02,42.9,35.1,30.5,3,0.0
2015-01-03,41.8,34.0,27.8,73,0.614
2015-01-04,57.4,50.1,42.1,61,0.362
2015-01-05,44.7,34.3,26.3,3,0.0
2015-01-06,25.9,23.8,22.1,73,0.098
2015-01-07,23.8,20.0,12.2,3,0.0
2015-01-08,20.4,14.6,9.8,3,0.0
2015-01-09,34.5,26.8,18.5,71,0.016
2015-01-10,23.3,19.1,13.2,0,0.0
2015-01-11,37.7,26.2,16.7,3,0.0
2015-01-12,36.7,34.7,30.8,61,0.594
2015-01-13,35.3,29.4,23.1,53,0.035
2015-01-14,33.0,26.7,22.5,71,0.012
2015-01-15,37.6,29.9,25.8,3,0.0
2015-01-16,41.1,32.2,26.5,2,0.0
2015-01-17,32.1,26.0,21.7,3,0.0
2015-01-18,41.5,35.8,27.7,63,1.22
2015-01-19,42.7,34.4,29.5,3,0.0
2015-01-20,44.8,34.6,28.3,51,0.004
2015-01-21,35.5,29.2,24.8,73,0.063
2015-01-22,42.6,33.4,27.7,3,0.0
2015-01-23,39.5,32.2,26.7,71,0.004
2015-01-24,38.9,34.3,32.0,75,0.783
2015-01-25,44.9,35.7,30.3,71,0.016
2015-01-26,32.1,27.7,25.1,73,0.075
2015-01-27,30.3,25.0,19.9,73,0.102
2015-01-28,31.7,21.6,15.9,3,0.0
2015-01-29,32.1,26.5,17.9,71,0.008
2015-01-30,37.3,31.1,18.4,71,0.012
2015-01-31,25.3,18.4,12.6,2,0.0
2015-02-01,36.7,26.8,17.2,71,0.0
2015-02-02,47.9,35.0,16.4,75,0.866
2015-02-03,28.0,20.9,14.3,3,0.0
2015-02-04,43.4,31.9,20.6,3,0.0
2015-02-05,36.6,27.9,16.7,71,0.016
2015-02-06,32.9,21.9,14.1,3,0.0
2015-02-07,42.3,30.0,20.2,3,0.0
2015-02-08,48.1,37.6,31.1,3,0.0
2015-02-09,34.6,30.8,27.7,51,0.016
2015-02-10,40.2,31.6,26.6,71,0.016
2015-02-11,36.9,29.7,24.0,3,0.0
2015-02-12,42.1,32.6,22.8,3,0.0
2015-02-13,22.7,16.3,9.2,3,0.0
2015-02-14,31.3,25.9,19.0,73,0.071
2015-02-15,24.9,12.1,4.3,73,0.071
2015-02-16,18.7,9.1,0.1,71,0.012
2015-02-17,27.2,19.2,14.2,73,0.142
2015-02-18,31.2,20.8,9.6,71,0.008
2015-02-19,22.6,14.7,7.8,71,0.0
2015-02-20,17.0,7.2,-1.7,0,0.0
2015-02-21,32.6,18.3,3.7,75,0.539
2015-02-22,41.6,35.7,28.5,73,0.295
2015-02-23,31.3,23.9,11.8,71,0.0
2015-02-24,24.2,16.1,6.8,3,0.0
2015-02-25,36.1,24.0,9.2,3,0.0
2015-02-26,31.8,26.8,22.4,73,0.051
2015-02-27,29.3,23.0,17.1,3,0.0
2015-02-28,28.8,19.0,7.8,3,0.0
2015-03-01,31.0,26.7,22.5,75,0.421
2015-03-02,36.8,32.1,21.8,51,0.004
2015-03-03,36.8,24.1,13.2,73,0.327
2015-03-04,42.1,38.9,36.7,61,0.343
2015-03-05,37.6,28.9,20.0,75,1.039
2015-03-06,25.5,14.7,1.7,3,0.0
2015-03-07,38.8,21.3,4.4,3,0.0
2015-03-08,45.2,35.2,25.6,3,0.0
2015-03-09,49.7,38.7,28.8,3,0.0
2015-03-10,51.0,43.4,34.0,55,0.331
2015-03-11,61.9,48.7,40.2,55,0.094
2015-03-12,49.1,40.7,31.2,2,0.0
2015-03-13,47.1,36.7,27.1,3,0.0
2015-03-14,49.1,43.4,37.0,61,0.862
2015-03-15,47.4,41.5,37.2,3,0.0
2015-03-16,54.7,42.0,30.0,3,0.0
2015-03-17,61.1,48.2,34.6,51,0.008
2015-03-18,42.2,35.1,29.2,3,0.0
2015-03-19,44.5,35.8,27.4,3,0.0
2015-03-20,35.9,33.1,30.6,75,0.543
2015-03-21,53.0,40.3,31.0,3,0.0
2015-03-22,45.6,39.6,33.1,3,0.0
2015-03-23,42.2,33.8,27.0,3,0.0
2015-03-24,43.3,34.9,28.5,3,0.0
2015-03-25,44.7,38.4,30.3,61,0.106
2015-03-26,62.7,52.7,41.1,55,0.154
2015-03-27,50.4,42.1,36.2,71,0.268
2015-03-28,40.8,36.3,30.7,3,0.0
2015-03-29,44.0,34.3,26.8,3,0.0
2015-03-30,54.2,43.0,32.2,73,0.028
2015-03-31,55.5,41.3,33.0,55,0.232
2015-04-01,52.6,41.3,30.4,1,0.0
2015-04-02,63.1,48.9,33.8,3,0.0
2015-04-03,62.6,58.7,56.6,63,0.402
2015-04-04,60.2,51.8,43.6,63,0.307
2015-04-05,61.6,49.7,39.0,3,0.0
2015-04-06,69.9,55.6,40.5,3,0.0
2015-04-07,68.2,57.1,46.4,61,0.461
2015-04-08,45.7,43.2,40.9,3,0.0
2015-04-09,45.3,41.2,38.4,51,0.012
2015-04-10,60.9,50.7,40.4,53,0.051
2015-04-11,59.1,53.2,45.8,3,0.0
2015-04-12,64.5,50.7,37.0,2,0.0
2015-04-13,71.9,56.4,42.5,3,0.0
2015-04-14,58.9,56.7,52.5,53,0.134
2015-04-15,67.2,56.5,47.3,3,0.0
2015-04-16,67.5,56.1,45.9,3,0.0
2015-04-17,70.3,60.8,52.4,55,0.118
2015-04-18,77.1,64.6,51.0,3,0.0
2015-04-19,62.2,55.4,47.5,3,0.0
2015-04-20,74.0,60.5,47.5,63,1.094
2015-04-21,63.6,59.1,50.4,53,0.055
2015-04-22,67.8,54.9,46.1,61,0.118
2015-04-23,50.6,45.6,39.2,51,0.016
2015-04-24,52.9,43.8,35.6,3,0.0
2015-04-25,54.5,43.9,33.4,3,0.0
2015-04-26,58.4,49.6,39.8,3,0.0
2015-04-27,57.8,49.9,40.4,51,0.004
2015-04-28,66.1,55.4,46.3,3,0.0
2015-04-29,72.8,59.9,47.1,3,0.0
2015-04-30,67.1,56.4,48.7,51,0.004
2015-05-01,59.3,53.6,48.0,51,0.004
2015-05-02,69.1,57.0,45.0,2,0.0
2015-05-03,77.4,62.6,48.3,2,0.0
2015-05-04,81.6,67.7,52.8,1,0.0
2015-05-05,81.7,70.3,60.9,53,0.075
2015-05-06,76.2,67.0,61.3,55,0.071
2015-05-07,77.7,66.3,54.1,3,0.0
2015-05-08,81.4,68.4,55.5,3,0.0
2015-05-09,74.8,65.4,56.8,51,0.02
2015-05-10,81.4,71.2,63.7,3,0.0
2015-05-11,79.1,71.9,65.6,51,0.016
2015-05-12,85.9,76.1,67.3,3,0.0
2015-05-13,69.0,62.6,56.3,3,0.0
2015-05-14,69.8,59.6,48.7,2,0.0
2015-05-15,73.2,62.2,51.6,3,0.0
2015-05-16,83.0,69.6,58.3,61,0.335
2015-05-17,81.7,73.5,66.4,53,0.051
2015-05-18,82.4,72.2,64.3,51,0.039
2015-05-19,81.9,69.4,60.0,61,0.197
2015-05-20,69.9,63.0,55.8,3,0.0
2015-05-21,57.3,53.5,51.5,51,0.035
2015-05-22,72.4,61.6,50.4,3,0.0
2015-05-23,68.5,59.1,50.1,1,0.0
2015-05-24,78.5,65.0,48.8,3,0.0
2015-05-25,83.8,72.0,59.4,3,0.0
2015-05-26,85.7,74.8,64.3,3,0.0
2015-05-27,86.6,76.1,69.0,53,0.071
2015-05-28,87.6,76.5,67.8,61,0.059
2015-05-29,84.6,74.8,64.9,3,0.0
2015-05-30,86.0,75.8,66.8,3,0.0
2015-05-31,88.0,77.4,68.9,3,0.0
2015-06-01,82.5,69.6,59.0,63,0.925
2015-06-02,58.6,55.1,53.8,63,0.87
2015-06-03,67.2,59.1,53.7,53,0.059
2015-06-04,66.8,59.9,56.4,3,0.0
2015-06-05,64.9,59.3,54.6,51,0.043
2015-06-06,75.6,66.7,57.3,61,0.339
2015-06-07,73.5,64.1,53.1,3,0.0
2015-06-08,80.5,70.7,61.5,53,0.091
2015-06-09,81.8,74.2,68.2,61,0.102
2015-06-10,81.3,72.7,63.7,3,0.0
2015-06-11,90.1,78.4,68.1,53,0.035
2015-06-12,90.9,80.6,70.4,51,0.016
2015-06-13,85.2,79.2,74.1,3,0.0
2015-06-14,87.9,79.0,72.6,53,0.047
2015-06-15,86.4,78.1,71.0,63,0.476
2015-06-16,88.3,79.9,72.0,61,0.083
2015-06-17,82.6,74.2,67.6,3,0.0
2015-06-18,74.6,69.1,64.7,63,0.555
2015-06-19,83.1,75.3,67.5,51,0.055
2015-06-20,81.6,74.4,69.2,53,0.031
2015-06-21,86.7,78.4,72.0,63,0.898
2015-06-22,85.4,78.3,69.4,3,0.0
2015-06-23,92.4,80.8,73.6,51,0.028
2015-06-24,82.2,74.8,67.0,3,0.0
2015-06-25,82.5,72.8,63.3,53,0.063
2015-06-26,80.0,72.4,65.8,61,0.098
2015-06-27,69.1,65.3,62.0,65,1.524
2015-06-28,77.0,69.6,63.6,53,0.134
2015-06-29,76.1,68.8,60.3,3,0.0
2015-06-30,82.5,73.1,63.2,61,0.098
2015-07-01,82.3,75.7,70.6,51,0.051
2015-07-02,76.1,70.9,64.2,55,0.134
2015-07-03,80.5,71.3,62.8,3,0.0
2015-07-04,76.4,71.0,66.1,51,0.004
2015-07-05,82.6,74.2,64.2,3,0.0
2015-07-06,84.0,74.6,67.9,53,0.094
2015-07-07,85.7,78.6,72.2,61,0.102
2015-07-08,88.7,79.7,74.2,55,0.055
2015-07-09,85.1,77.4,70.1,63,0.205
2015-07-10,83.5,75.9,67.2,3,0.0
2015-07-11,84.4,76.3,68.1,3,0.0
2015-07-12,86.6,77.3,68.9,3,0.0
2015-07-13,85.8,77.0,68.5,3,0.0
2015-07-14,84.4,76.0,70.1,61,0.126
2015-07-15,79.0,74.5,70.8,63,0.449
2015-07-16,79.8,72.2,65.1,3,0.0
2015-07-17,80.2,72.4,63.1,3,0.0
2015-07-18,86.3,77.9,70.6,51,0.039
2015-07-19,93.3,82.9,72.6,51,0.016
2015-07-20,93.1,84.4,78.0,51,0.02
2015-07-21,88.5,82.1,74.7,53,0.031
2015-07-22,85.2,77.3,69.1,3,0.0
2015-07-23,83.2,74.5,65.8,3,0.0
2015-07-24,85.2,75.3,64.1,3,0.0
2015-07-25,88.0,76.6,64.4,3,0.0
2015-07-26,88.1,78.3,69.7,63,0.161
2015-07-27,83.4,76.8,69.6,63,0.417
2015-07-28,89.4,79.9,70.3,3,0.0
2015-07-29,89.2,81.4,73.0,3,0.0
2015-07-30,89.1,79.7,73.6,65,1.098
2015-07-31,87.9,78.5,69.8,2,0.0
2015-08-01,86.2,78.9,71.9,2,0.0
2015-08-02,86.8,77.1,65.7,3,0.0
2015-08-03,88.7,79.1,69.3,3,0.0
2015-08-04,88.8,80.0,71.4,51,0.008
2015-08-05,88.3,78.2,68.5,3,0.0
2015-08-06,82.6,74.3,64.5,53,0.031
2015-08-07,82.3,74.1,66.4,53,0.083
2015-08-08,82.7,73.6,65.0,3,0.0
2015-08-09,85.0,75.1,65.6,3,0.0
2015-08-10,80.2,72.4,67.5,53,0.035
2015-08-11,82.3,73.7,69.3,63,0.803
2015-08-12,81.4,74.2,67.4,2,0.0
2015-08-13,81.0,72.4,63.2,2,0.0
2015-08-14,86.4,75.2,62.3,2,0.0
2015-08-15,88.5,78.1,67.1,2,0.0
2015-08-16,90.9,79.5,68.8,51,0.008
2015-08-17,91.1,81.1,71.0,2,0.0
2015-08-18,90.3,79.8,72.2,3,0.0
2015-08-19,87.0,79.3,72.7,3,0.0
2015-08-20,85.9,78.3,73.5,63,0.197
2015-08-21,85.1,77.4,71.6,63,0.24
2015-08-22,82.9,74.4,66.0,3,0.0
2015-08-23,82.9,73.0,60.9,3,0.0
2015-08-24,87.3,76.2,65.1,3,0.0
2015-08-25,87.0,77.8,71.1,51,0.008
2015-08-26,81.3,72.1,64.5,3,0.0
2015-08-27,80.8,71.2,62.6,3,0.0
2015-08-28,81.2,71.6,61.6,3,0.0
2015-08-29,83.6,74.7,65.0,3,0.0
2015-08-30,88.0,77.4,66.4,3,0.0
2015-08-31,87.6,78.8,73.2,53,0.028
2015-09-01,90.9,80.6,70.0,3,0.0
2015-09-02,90.4,81.3,71.6,3,0.0
2015-09-03,93.6,80.0,70.6,63,0.362
2015-09-04,85.0,77.1,71.9,55,0.114
2015-09-05,82.0,74.1,68.4,3,0.0
2015-09-06,83.3,72.4,60.6,3,0.0
2015-09-07,87.8,76.1,64.3,3,0.0
2015-09-08,91.1,79.8,69.9,1,0.0
2015-09-09,90.6,80.4,73.4,53,0.039
2015-09-10,77.7,72.6,69.2,63,1.492
2015-09-11,80.8,72.3,67.2,63,0.118
2015-09-12,77.3,70.0,65.0,63,0.508
2015-09-13,72.3,65.9,62.3,3,0.0
2015-09-14,73.5,64.3,56.9,0,0.0
2015-09-15,80.3,67.8,55.6,1,0.0
2015-09-16,83.6,70.8,58.3,2,0.0
2015-09-17,83.7,72.0,60.4,2,0.0
2015-09-18,82.9,71.8,61.7,1,0.0
2015-09-19,82.2,71.9,62.0,3,0.0
2015-09-20,77.5,71.0,65.4,2,0.0
2015-09-21,71.2,63.9,58.6,3,0.0
2015-09-22,70.9,65.2,61.6,3,0.0
2015-09-23,77.6,66.8,58.1,3,0.0
2015-09-24,79.5,67.4,55.2,3,0.0
2015-09-25,74.3,66.7,61.8,3,0.0
2015-09-26,69.3,64.1,60.7,3,0.0
2015-09-27,74.4,64.5,59.6,51,0.016
2015-09-28,80.1,69.4,60.4,3,0.0
2015-09-29,80.5,72.0,64.9,61,0.26
2015-09-30,77.1,71.9,64.8,63,0.472
2015-10-01,63.7,58.0,55.2,61,0.465
2015-10-02,56.0,50.2,47.5,63,1.646
2015-10-03,55.4,51.5,48.2,53,0.126
2015-10-04,59.4,56.6,54.3,3,0.0
2015-10-05,64.3,56.8,50.0,3,0.0
2015-10-06,72.0,59.8,48.3,3,0.0
2015-10-07,72.2,63.7,57.3,3,0.0
2015-10-08,71.0,63.6,56.9,51,0.008
2015-10-09,77.1,66.7,58.5,55,0.094
2015-10-10,63.2,57.3,51.2,3,0.0
2015-10-11,68.1,56.7,47.5,3,0.0
2015-10-12,73.2,60.1,49.5,0,0.0
2015-10-13,70.9,63.0,55.8,53,0.028
2015-10-14,65.2,59.3,53.2,3,0.0
2015-10-15,62.5,56.4,50.0,3,0.0
2015-10-16,62.6,55.5,50.5,3,0.0
2015-10-17,55.8,49.4,42.9,3,0.0
2015-10-18,49.5,42.7,35.8,51,0.004
2015-10-19,52.4,42.6,33.0,0,0.0
2015-10-20,68.0,54.4,44.4,3,0.0
2015-10-21,73.7,59.3,47.8,3,0.0
2015-10-22,74.6,61.0,49.7,51,0.02
